text,author,likes,video_title,video_id,published_at,source,sentiment_score,sentiment_category
Jako świat - czuję jakbyśmy byli świadkiem regresu ludzkości i to w wielu dziedzinach.,@moje.okruchy,68,"Donald Trump, paracetamol i &quot;lek na autyzm&quot;",BGa2t6VQR9U,2025-09-25T16:01:24Z,youtube,0.0,neutral
"17:59 Dokładnie 48 przypadków z czego po wyeliminowaniu części z nich, z różnych powodów, zostało dokładnie 23 przypadki. Stwierdzono że ""rodzice raportowali"" (sic! brak żadnej metody porównawczej) poprawę wokalizacji dzieci, oraz, że poprawa była tym większa im bardziej rodzice odczuwali swój lepszy status ekonomiczny (to też z tego badania RFK).",@2EOGIY,33,"Donald Trump, paracetamol i &quot;lek na autyzm&quot;",BGa2t6VQR9U,2025-09-24T21:47:45Z,youtube,-0.5983,negative
"Całka to jest takie złotko kochane ❤ Dziękuję za garść informacji, dobrze, że mamy kogoś kto prostuje bzdury Trumpa",@she.is.alice.,175,"Donald Trump, paracetamol i &quot;lek na autyzm&quot;",BGa2t6VQR9U,2025-09-24T18:43:06Z,youtube,0.0,neutral
"Dziękuję ci bardzo za ten film. Wspaniale, że potrafisz w spokojny, wyważony sposób rozbrajać takie szkodliwe mity i dezinformację sianą tak powszechnie. Jesteś jedną z osób na yt z największą odpowiedzialnością społeczną, pamiętaj o tym zawsze.",@myczycz,14,"Donald Trump, paracetamol i &quot;lek na autyzm&quot;",BGa2t6VQR9U,2025-09-25T14:25:54Z,youtube,0.0,neutral
"Dlatego polityków powinno trzymać się z dala od takich danych. Sieją defetyzm i zabierają zdania w sprawach, o których nie mają pojęcia. Dzięki za materiał!",@jacorm8760,37,"Donald Trump, paracetamol i &quot;lek na autyzm&quot;",BGa2t6VQR9U,2025-09-25T15:46:40Z,youtube,0.0,neutral
"Moja żona od ok 20 tyg ciąży miala ogromny problem z nerkami, do tego doszla sepsa, w 26 tyg przeszła zabieg praktycznie od połowy ciąży można powiedzieć ze żywiła się paracetamolem, bo jakby nie było to był jeden lek który mogła ""bezpiecznie"" przyjąć. Poród mial być naturalny, skończyło się na cesarce ""emergency"". Synek ma juz ponad 8 lat, rozwija się bardzo dobrze, jest naszym oczkiem w głowie, jest bardzo mądry, nie choruje zbyt często, mimo tego ze chodzi do szkoły nawet w zeszłym roku miał 100% frekwencji, co oznacza ze nie chorował w danym roku wcale. Przyjął wszystkie dawki szczepień. Dlatego uważam ze nie każdy przypadek jest taki sam. Mimo tego ze wg badań moglbym uznać ze prawdopodobnie mój syn będzie autystykiem jak widać nie zawsze tak jest. Uważam ze Twój komentarz jest potrzebny bo naprawde źle wypowiedziane słowa mogą narobić duzo szkod.",@adex507,238,"Donald Trump, paracetamol i &quot;lek na autyzm&quot;",BGa2t6VQR9U,2025-09-25T09:45:48Z,youtube,-0.128,neutral
Tellement vrai.  Vois êtes un medecin honnête  et rassurant. Un phare médical  intègre sans conflit d'intérêts Merci,@Yokoang,26,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-11T19:53:56Z,youtube,0.0,neutral
Vous avez raison merci beaucoup professeur,@bernardarmet2575,15,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T16:44:33Z,youtube,0.0,neutral
❤❤❤🎉🎉🎉😊😊😊Merci Dr  pour tous ces avis sèrieux .Respects Mr,@ZahraChabane,9,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-12T01:22:38Z,youtube,0.3182,neutral
Merci  le meilleur  professeur bon conseil❤,@AmiraHaddad-q6x,9,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T19:47:00Z,youtube,0.0,neutral
"Terre happy ✨💓✨
NE JAMAIS SE “SOIS NIER”!!!!! 
Tous jours se “GAI RIRE “
Plus de ‘m’aide dix cas ment ‘ 
depuis 2008 chez moi 
Fleur d’oranger 
Miel 
Citron 
Huile d’olive 
Et quintessence d’herbes médicinales 
MERCI MES ANCÊTRES",@conscienceaccrue3583,18,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-12T20:47:24Z,youtube,0.7067,positive
"Depuis que mes trois enfants étaient petits je leur donnais si besoin de l'aspirine. 
Maintenant ma plus jeune a bientôt 30 ans, depuis le COVID  elle a tellement entendu qu'il fallait prendre du Paracétamol, qu'elle en prend, alors que je lui ai toujours dit que l'aspirine était moins nocif. Elle ne veut plus me croire (j'étais infirmière à l'époque où on n'apprenait pas seulement des protocoles par coeur !)
Ça m'exaspère !",@MLEB-nq5ck,29,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T16:47:32Z,youtube,0.0,neutral
Merci professeur,@silinaperri2723,5,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-11T18:20:30Z,youtube,0.0,neutral
Merci Docteur,@mariah7691,4,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-12T09:30:30Z,youtube,0.0,neutral
J adore cet homme il dit vrai ! Bravo professeur vous êtes un saint homme ❤️❤️,@angieg3071,12,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-11T07:39:38Z,youtube,0.5983,positive
Bravo monsieur 👏👏👏👏👏👏👏👏,@lydiahaddad5933,4,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-11T14:17:40Z,youtube,0.0,neutral
Quelle belle connaissance de la vie 🤗☺️🗝️🗽🕊️,@natliepeace4428,3,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-12T11:02:43Z,youtube,0.0,neutral
Je me suis toujours soignée à l aspirine petite dose puis progressivement remplacée par le saule blanc 😄👍🙏,@veroniquefauvette5049,16,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T20:31:28Z,youtube,0.0,neutral
Merci beaucoup professeur pour ce précieux conseil,@bernardlecocq5584,1,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-13T13:51:19Z,youtube,0.0,neutral
Tous les gens qui prennent du paracétamol des qu'il ont à peine mal a la tête... C'est affligeant. Des fois faut juste boire un peu d'eau ou un café et ça passe...,@adriadrien9145,23,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T18:56:00Z,youtube,0.0,neutral
"Pour les douleurs diverses là reine des prés, en capsule ou en tisane...migraineuse, j'ai consommé du doliprane pendant 20 ans, j'ai arrêté depuis 10 ans, tout va mieux.",@bouchraderkaouifoucart6087,11,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T17:28:34Z,youtube,-0.128,neutral
"Méthode ancestrale éprouvée : Quand l'enfant ou vous-mêmes avez une forte fièvre, trempez 5 gants de toilette dans l'eau froide, essorez-les, puis placez-les autour des chevilles et poignets, maintenus avec des torchons ou petites serviettes enroulés par-dessus, et le cinquième gant, posé sur le front. À renouveler dès qu'ils ont perdu leur fraîcheur.",@M687ify,32,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T19:55:55Z,youtube,0.0,neutral
On est d'accord. J'en prends le moins possible. Un tube me fait plus d'un an,@JoelleBlaise-cx9dl,0,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-17T09:27:06Z,youtube,0.0,neutral
"anti medoc mais pas jusqu'au bout, ne prenez rien, souffrez un peu ça va passer",@noufsaid,10,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-10T18:26:55Z,youtube,-0.3182,neutral
🥰👍🤝🙏🍀🍀🍀🍀🍀 Merci MONSIEUR JOYEUX !,@michelfranchomme8783,0,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-13T12:41:47Z,youtube,0.0,neutral
Tout à fait d'accord,@marylenebodin6186,2,Le paracétamol à la poubelle #famillessanteprevention,9Qym8ZbrIoA,2025-05-11T20:05:44Z,youtube,-0.128,neutral
"Vão dizer q a Dra é negacionista,q ela não é especialista,q especialistas são os repórteres e Youtuberes 😂😂😂😂. Valeu Dra, estamos com a senhora com certeza.",@diariodamanu7709,2455,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-28T20:35:57Z,youtube,0.0,neutral
Como é lindo ver quem fala o português corretamente,@ILDARKALMEIDA,708,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-30T22:14:39Z,youtube,0.0,neutral
"Daqui a pouco aparece alguma matéria na extrema imprensa dizendo: 'Entenda como ser autista é bom para seu filho'. Nunca subestime a capacidade de parte da imprensa em se posicionar contrariamente ao bom senso, aos fatos!",@fuscaopreto12,1392,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T18:25:59Z,youtube,0.0,neutral
"O que me impressionou foi a voz, a dicção e claro, o grau de conhecimento dessa senhora!",@freekarlosmax,714,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T23:54:34Z,youtube,0.0,neutral
"Obrigado presidente trump por alertar o mundo desse perigo , muito obrigado doutora por nos explicar isso tudo!",@CleybsonSilva-l9q,567,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T20:22:35Z,youtube,0.0,neutral
"Quando fiquei grávida, evitei remédios, isso porque peguei H1N1. Sofri duas semanas tossindo, usei só mel e limão.",@karinafaguiar,834,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-28T13:31:01Z,youtube,0.0,neutral
Feliz por ver o assunto em pauta e sendo tratado por quem tem conhecimento.,@zapzapzapzap7543,274,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T11:28:01Z,youtube,0.0,neutral
"Ainda bem que temos  profissionais  honestos e responsáveis, pra expor a verdade",@MariaAparecidaDosPassosGomes,524,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T12:50:37Z,youtube,0.0,neutral
"Sou dentista e prescrevia com cuidado o uso de medição para gestantes , muito importante o esclarecimento da dra. que nos ajuda muito a entender como certas drogas podem potencializar problemas na gestação. Parabéns dra. 👏🏼👏🏼❤️",@sandrasandrasimoes901,141,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-30T11:39:39Z,youtube,0.0,neutral
Escola de medicina John Hopkins e Harvard me parecem mais confiáveis que ANVISA e OMS.,@MichaelLandauf,364,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T17:52:09Z,youtube,0.0,neutral
Isso sim é uma mulher empodera. Digna da nossa admiração!! E não aquelas militântes ridiculas que não produzem nada de bom,@nanasongs2023,439,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-28T15:57:54Z,youtube,0.0,neutral
Tive o privilégio de ter uma excelente obstetra que me alertou sobre o uso deste medicamento. Informação é tudo! Divulguem essa informação.,@beatrizlopes4007,460,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-28T17:16:26Z,youtube,0.0,neutral
"Boa noite, infelizmente tomei paracetamol, fiz mastectomia radical na gestação e a única medicação receitada foi paracetamol 500mg. Tomei muito pouco graças a Deus não tive tanta dor. Fiz quimioterapia grávida meu bebê hoje tem 1 ano e 4 meses, só tenho a agradecer a Deus ❤",@cassiamaldi3824,404,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T00:59:33Z,youtube,0.0,neutral
"Quando engravidei tive muita enxaqueca, mas eu não tomei nenhuma medicação,  tive muitos enjoos,  continuei sem tomar medicação,  meu coração me dizia , seja forte é pela saúde  do seu bebê,  e assim eu fiquei.  Vim tomar antibiótico no final da gestação pq tive infecção urinária e o risco era maior, por isso usei. Não tomem,  a saúde do nosso bebê vale mais. Estamos falando da saúde da nossa nova geração.",@emmanoellagm,196,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T19:13:18Z,youtube,-0.296,neutral
"Controlar o estresse, dormir cedo, atividades físicas, perdoar , amar mais, alimentos mais natural possível, tomar água, estudar e pesquisar, seja sempre ativos até o fim da vida, comer menos se movimentar mais, e terá saúde até o último dia de vida nesse mundo de acordo com a vontade de Deus.",@edmilsonnunesdossantos,3,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-10-01T02:59:49Z,youtube,0.3612,positive
"Que Deus proteja essa mulher, em nome de Jesus!.",@jasfernandes-aug,227,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T00:00:00Z,youtube,0.0,neutral
"Pessoal,  busquem no Google um estudo de cientistas japoneses que sugerem que o autismo é gerado na gestação,  apartir do cordão umbilical.   O que essa doutora está falando está em harmonia com o estudo.",@ciceroneres6031,276,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-29T12:14:10Z,youtube,-0.296,neutral
Precisamos de mais mulheres inteligentes assim,@percitaflores9575,145,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-28T14:20:58Z,youtube,0.0,neutral
"Nota-se que está mulher conhece do que está falando, pois mesmo sendo leigo no assunto, consegui entender claramente e até consigo explicar para outrem... 👏🏿👏🏼👏🏾👏🏻👏",@wordfamilyGP,88,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-09-30T11:40:33Z,youtube,-0.296,neutral
"A ciência e a medicina não podem estar sujeitas à política e ideologias nefastas. Parabéns, doutora!",@aguinaldocabral2008,2,PARACETAMOL ATRAVESSA A PLACENTA,Zll3uC2iOyY,2025-10-01T13:11:04Z,youtube,0.0,neutral
¿Necesitas aprobar química o te gustaria sacar mejores notas?  Visita www.breakingvlad.com/todos-los-cursos e inscribete a mis cursos para aprender todo lo necesario y desarrollar todo tu potencial,@BreakingVlad,1850,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2025-01-09T11:53:25Z,youtube,0.0,neutral
"El petroleo sale de seres vivos, los seres vivos salen de la tierra. El ibuprofeno es tierra. Concluyendo, la tierra es un antiinflamatorio.",@quarzofer,26392,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2023-10-13T20:28:41Z,youtube,0.0,neutral
La sal es el ejemplo más básico y maravilloso para entender la química.,@fifox5841,12780,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2023-10-23T12:52:06Z,youtube,0.0,neutral
"Que humillada, tu y biologia desde cero serias una dupla imparable",@GATTOSAMA-v9p,5603,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2024-03-20T19:28:39Z,youtube,0.0,neutral
"la paciencia q demuestras es digna de admirar, y la manera de cerrar el video con lo q dijiste es de aplauso, te admiro bro",@Dioseric23,262,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2025-03-20T02:25:47Z,youtube,0.0,neutral
"En conclusión: todos los caballos tienen 4 patas, pero no todos los que tienen 4 patas son caballos",@sergiovargas6041,3388,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2023-11-12T10:55:35Z,youtube,-0.296,neutral
"Bravo!  Si en Internet sólo hablasen los que de verdad saben, como tú.  Te felicito y agradezco tus explicaciones.",@analiamass4414,454,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2025-01-22T21:47:08Z,youtube,0.0,neutral
Ya desde que tiene dificultades en pronunciar los nombres de los compuestos sabes que no puedes confiar en ese loco jajajaaj,@rising_fredo_pixel,369,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2024-04-15T09:31:16Z,youtube,-0.296,neutral
"Eres muy serio y eso da tranquilidad y confianza.
Saludos desde Argentina.",@josemariapineda7324,71,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2025-04-16T02:53:08Z,youtube,0.0,neutral
Yo de chiquito inventandome una excusa para no tomar pastillas XD,@armandomichis3855,14278,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2023-10-17T07:42:03Z,youtube,0.516,positive
"Por cada creador de contenido objetivo, hay 99 ignorantes con mucho tiempo libre.

Saludos.",@casaospinatores1009,995,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2024-12-30T23:41:08Z,youtube,0.0,neutral
"Me agrada este hombre, por más personas contra la desinformación alevosa y deliberada.",@UnSanguchitoCualquiera,1212,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2024-06-28T19:50:33Z,youtube,0.0,neutral
"excelente, gracias por combatir la idiotez!",@leonardotoselli3933,21,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2025-04-15T11:36:13Z,youtube,0.0,neutral
"No necesito de insultarlo para dejarlo en ridiculo, me encanta la profesionalidad de este quimico, por que informa y no hace escandalos, un abrazo y un gracias para esta persona que suma a la sociedad.",@mars7256,988,IBUPROFENO Y PARACETAMOL #short #shorts #quimica #ciencia #medicamento #salud #bulo #cuidado,eQVflISMrjY,2023-10-19T13:07:12Z,youtube,-0.5267,negative
